Feature ID	Taxon
45971d6c3d60e6a9b2d0273ea24a805b	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
45edf5a4f90030c5bc70388fe3890287	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
461158f7d69054f44ff1f46f1eebcc53	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Diaphus;s__theta
4612265ba14c136a40be679dd1b9a611	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
462aecc1416937af4147c179cd87af68	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__nannochir
467d6606067f0ad03c784d71a47c09c2	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
468912ca2165daeadf4ea6583f16f341	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
470c597a4267744eece09bb4f3044db7	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Nannobrachium;s__regale
47267f506bfecdc2d4d4019a396313e5	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Zaproridae;g__Zaprora;s__silenus
474c423fef547b1e8132ddcf7abcd673	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
477f5bbf858f991ee9e23fbe866c764a	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
47d4ad8ef2b433576b2134739e44224d	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Microgadus;s__proximus
47d9ae2dd08752e8000683bb987679c2	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
47ef1c442e4fe4a78ad490865d3a0b6f	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__leucopsarus
48069a88bd7521ff503179994112a284	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Stichaeidae;g__Leptoclinus;s__maculatus
48c47474fc258d9ec4edf021fec0babc	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
48c5485aee8007e44ef368574f367a42	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Microgadus;s__proximus
48d7c04893b8bea7d4dc20340515cabf	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
48dd25ce569982f11a81b39e084752de	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Zaproridae;g__Zaprora;s__silenus
48f456fa6ff3d281fbdd84278c62349f	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
490b060f6222d43b2291064c43a8c22e	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
491669d076b515a18d09a0ccaf48064a	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
494c2b493d58480e1fbc952fb91ea9f5	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
4965b777c9bcc32df6e8db4a34334375	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
4998c62ffa86a3a226f184eabc058904	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
499da2eb435966c2a7c0444bd8b79126	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
49d3525a67655152fecdcf7b5ebdcb90	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Microgadus;s__proximus
4a02fc909876385ab81fe4e1d6785c30	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
4a04de49bca94468a1c73b761afee3c3	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
4a0abfaec9342fc3df0f06e18383eb3f	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__decagrammus
4a0c1bdd062846b1773a5252afbe8e06	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Nannobrachium;s__regale
4a10057402ba8e18291190573c5fcbf7	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
4a17b59adaf8eedfe89b616d5bf9bd71	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
4a22bf4487e45b355181013c01e2d738	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
4a4210ff5e5a1edfe3e1eab993a4ba3d	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
4a44f0cdc0316077760a20b1bea7456b	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Osmeridae;g__Thaleichthys;s__pacificus
4a4eda9ce07cd199f17ee6db11f294da	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
4a951c362a92d967dc96e5a5f210e8f0	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Microgadus;s__proximus
4ab78a0643484388431149604d08d4e9	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
4b0fe9ed0f49b74e5ae4e37638e76b2d	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
4b23d50388336b7dbe8aacb0048bc027	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
4b298c8c6e93cf8b6ce72477bb5c6b6f	k__Metazoa;p__Chordata;c__Actinopteri;o__Uranoscopiformes;f__Ammodytidae;g__Ammodytes;s__japonicus
4b3aed441bb3b3f0e406c15ad3ba446b	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
4b8837404bb1f86af32660c22537e7a1	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
4b8b17a8e95fbcfaa1a8db02ba882955	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
4b994801f7e8cfaeb4cdde96436f02f8	k__Metazoa;p__Chordata;c__Actinopteri;o__Aulopiformes;f__Notosudidae;g__Scopelosaurus;s__harryi
4bb827970f81ea800f165baef62c50c9	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
4beda973669891b641da6c2a6cdadb76	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
4befc580314bde8ca75d12f90a1a9579	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
4c2d101121b839f2a4b6b316169a6de3	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
4c32b6c934e9dd084f7993eb31b4a4a5	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
4c340b12229ffbcf8ce7534bc4976945	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
4c37137f03649c6a6ff6fc2863a5c96c	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
4c7547278a0a44821c83ed29af2b76e6	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__nannochir
4c91d6e3f69b487600fc812b7a27d5c1	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Anoplopomatidae;g__Anoplopoma;s__fimbria
4cee6212484b03a9adb07943589001b4	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__decagrammus
4d0f691360aab6ed4cc5b30317b2c68c	k__Metazoa;p__Chordata;c__Actinopteri;o__Uranoscopiformes;f__Ammodytidae;g__Ammodytes;s__dubius
4d2a8ed58502caedc91a38f4fd86e94d	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Cryptacanthodidae;g__Cryptacanthodes;s__aleutensis
4d2e02bade96e19a6048c39870c05b35	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__decagrammus
4d39e4f09969579d80c9d5c9e9e59b63	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
4d439a6ef349f7489f8e3c1e9660c2a1	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__decagrammus
4d4fddae4346da28738d99a18e735fd5	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Trichodontidae;g__Trichodon;s__trichodon
4d57092ef5db912d054602d30698dc22	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
4d5a8b98f6d9c22a97a9c7b0019312df	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Osmeridae;g__Thaleichthys;s__pacificus
4d8e78bd5751ad6e9d3b2290df21f04a	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
4dc348b5286da419fea683f00165cfbc	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
4e0d5c44fe16e450cba5d944197d2997	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Microgadus;s__proximus
4e191847f0d265bc894d1c0c137849db	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__macrocephalus
4e3d1589af8781394788e50dec4bf8c3	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Microgadus;s__proximus
4e4898d65347c07c034f0a5b0cf66b5a	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
4ed2dc07d7474d1d39f30dc50f41a844	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
4f0400b7910cc7e57f408da65adea7ae	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Stichaeidae;g__Anoplarchus;s__insignis
4f1d12287655d55494dc08adc5fffa48	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__agrammus
4f2ee01a6f2d759be367493cf11b6347	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
500e801eb92219f37d12354e84122154	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
50178d243e555c3da8722f98040e3a5f	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__leucopsarus
50228a2d07862c1bed9ce58de937c4d1	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
506ab4c46a7634559c58dc5287b0fc93	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Zaproridae;g__Zaprora;s__silenus
506f765775a01dcc31d181d5cb67b6eb	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
508996ab948585a223d5e6c38173a3ea	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Osmeridae;g__Thaleichthys;s__pacificus
51745d09d042348191613886fe62717c	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__macrocephalus
51839188c751cedb9231e094684c3046	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__decagrammus
518891a789c7d0b06e64aef1722a4974	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__nannochir
51ad8d5e3edac5ab169b5a2002b33703	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
52070ed16a153c632d1acb616519c9ba	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
520759ed5998d37b3d7cdf1824bdec6d	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
5210a7b34d57ae45f8d63ace32ce3382	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
5241ec33d0d03de8be4f7e68242e3b61	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Cryptacanthodidae;g__Cryptacanthodes;s__aleutensis
52703635c23cc2d537d4e04ce4f08fb3	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Nannobrachium;s__regale
5273cacbc7bb261456590cb25f40f9a0	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
5281805355d7b39215374865ce97cd7c	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__nannochir
529e38891d511867af7919255f6dc253	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Microgadus;s__proximus
52ba925af22ba52f5fcf40e01df8766d	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__nannochir
52bc0e25777f457134d701ad33994c90	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
53050cd8b47f266f773142fa903e726d	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Zaproridae;g__Zaprora;s__silenus
531a9cb7a3db92c026deaf1d5e292d04	k__Metazoa;p__Chordata;c__Actinopteri;o__Beryciformes;f__Melamphaidae;g__Poromitra;s__cristiceps
531b34772db90669165537c77524b1d0	k__Metazoa;p__Chordata;c__Actinopteri;o__Uranoscopiformes;f__Ammodytidae;g__Ammodytes;s__japonicus
53337c3bec8edf2998ef468c0282b8a1	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Nannobrachium;s__regale
53a8166b590f2cfa05588ec3f512753c	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Osmeridae;g__Thaleichthys;s__pacificus
53b14cc6ccbd6b0792c9848ae8459320	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__harengus
53d10bdce64c7485aede162c9b265a0b	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__nannochir
53f066b012030f00de605e68d1b6c1fa	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
5402da40c1790ab59f60901e39bb5c47	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Microgadus;s__proximus
5408b867208f6ce9fbb4bed1805c6860	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
540b6658e21aa95220c4a92b6c597b63	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
545fa8743cc04a667a6322e2a90bec40	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__decagrammus
546b444559f098db90be5ae3afea8318	k__Metazoa;p__Chordata;c__Actinopteri;o__Uranoscopiformes;f__Ammodytidae;g__Ammodytes;s__japonicus
548ad2a23e5fbbf8962a92700a244cea	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
549b274b7a2d8c32ed900318f3a60d1b	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
54c35abaf63ab104cadbdc08945c27d0	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
54ced9bebcd5282b727735fe06809061	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
54d999c741634d7fdc19298bad445991	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
54ee43a422bb14eec7678feb212abf52	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
552c8fe3d75f60e41f74cbbfa3dc322e	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Trichodontidae;g__Trichodon;s__trichodon
553385b7eebdcf4d47935920c653ef3c	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
55384acc97595a674e9b8af0422392b4	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Cottidae;g__Hemilepidotus;s__hemilepidotus
555fd54d0d2b17bc2eb35fcc942f7527	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
5568d8e1e66b873cfffbfd94eacde252	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
55aa5e5143fd95b266637a6919af045b	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
55c25a385b9b45a2c96056ca100c3a35	k__Metazoa;p__Chordata;c__Actinopteri;o__Uranoscopiformes;f__Ammodytidae;g__Ammodytes;s__japonicus
55c2869718bad59d22a48229b0e1787c	k__Metazoa;p__Chordata;c__Actinopteri;o__Salmoniformes;f__Salmonidae;g__Oncorhynchus;s__gorbuscha
55c8fac889f5153126d0bddbdda2b4d4	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
55ca217b5b76c61217aad9326aaa8b56	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
55fd079880d87ea26a8df39fb97d7eb8	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
561565acf30807cd1f36903164c98204	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
56510ad4f6a176df961e48f347b09951	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Microgadus;s__proximus
56722dbe327de432de23723cdc05e4d4	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
56956ac38dc4db1a6c0fcec8f8b1a258	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Nannobrachium;s__regale
56a3fa99a5f45290f629112c786119ba	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
56ad8c4bab08c1df50085dbffaadc029	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__nannochir
56d7ebd2ff075950be8302df93c9fa50	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
56e3339b382370a20e93e6ae7cca3f53	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Microgadus;s__proximus
56e70f9b9e87fc9df8ab235b948e1326	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
56e86405b13c6d5218bbfdb08f0b1196	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__leucopsarus
56f2010624b1c626b343d8b4d026a9f1	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Zaproridae;g__Zaprora;s__silenus
570fe1371e472cb78ff26d38a55d44a0	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
57283bcb2ec53429cac21315605b4b8b	k__Metazoa;p__Chordata;c__Actinopteri;o__Beryciformes;f__Melamphaidae;g__Poromitra;s__cristiceps
572af28cb93cc91b76874311e1633468	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
5757ab7ed91e49d2e38c6c57c6815000	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Trichodontidae;g__Trichodon;s__trichodon
579e624417fff69a74ed2cb7ef867ae5	k__Metazoa;p__Chordata;c__Actinopteri;o__Uranoscopiformes;f__Ammodytidae;g__Ammodytes;s__japonicus
57b9ee60e00f164a96741e4081af0806	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Anoplopomatidae;g__Anoplopoma;s__fimbria
57baf55b28683c1560c6686c76349782	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Hexagrammidae;g__Hexagrammos;s__agrammus
57e54195c6a10e62f7b7e098e54cdf8a	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Zaproridae;g__Zaprora;s__silenus
57fe28649878d8925e0048a1f15bba89	k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Anoplopomatidae;g__Anoplopoma;s__fimbria
5818b67073c8dd47be317bba32c0dbfc	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
5876818313de66ec6c5a98551bae7c59	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Microgadus;s__proximus
587db1597e0edcdd30870960de20220d	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Nannobrachium;s__regale
588e9af437dbcfc797da6cf18d8e5ff0	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__harengus
58e303e88de215e881daa0731421d466	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Osmeridae;g__Thaleichthys;s__pacificus
58fbf223773ad07c13ec2e4657114b10	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
58fe3b3256a8acc6ce2fb5ad506941f3	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Sprattus;s__sprattus
59291462eebcb88ed661a874d364ae3e	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__nannochir
593af0f33510c18c7415dc83515c4bf2	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
5946fe07e7825190dbde875e7e764334	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
59629434fb391105aed9732be9589f00	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Microgadus;s__proximus
5995c86681d94641f2f929fa23afc67f	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
59a59ef0847e4420367a3b68c233a25c	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__leucopsarus
59c124167bf08eb93628cd6d9cc238e3	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
59c26090d1a630ab1df7134e9f794240	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
59ca2083545a92258fbec79387ac4295	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
5a45453df47f0e313e14044ced99a0dd	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Microgadus;s__proximus
5a46c9f803f7f4264d6acb14a3cfd7f6	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
5a4d3df9a85bda4551219c7d7a4bea51	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
5a6023252c2303684049d678d677d701	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
5a6c7f033b34702867137581c4e4c7d7	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__pallasii
5a98bee187859a1b3bf59731c270f9cc	k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Mallotus;s__villosus
5a9c57d2f203f82aa66ed776a3f1e30c	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
5aab99d4b150f3984f3f8d2315108cba	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
5ab6d0c7b90e9ee1df97c8eb4cd9896e	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__nannochir
5ac3b75887573eda8d1bbfd9a61fd114	k__Metazoa;p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Pleuronectidae;g__Atheresthes;s__evermanni
5adbc504eaf9a66efdc866e41093a15e	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__nannochir
5ae67ea3c3a87417179e138b97595334	k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Clupea;s__harengus
5af74425a07985741aed38e767f6fa93	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Gadus;s__chalcogrammus
5afb1a8237c62d1ba66fa1cbfca730c5	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__nannochir
5b311ed12cc6aa392da05af67e2d4283	k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gadidae;g__Microgadus;s__proximus
5b36f9c2345b2e0639f203608593bf07	k__Metazoa;p__Chordata;c__Actinopteri;o__Myctophiformes;f__Myctophidae;g__Stenobrachius;s__nannochir
